"Is Laundering" "From Account" "To Account" "Payment Type" "Amount Paid" "Type Account From" "Type Account To" "Avg Stock Account From" "Avg Stock Account To"
0 "U00560" "U08108" "Cheque" 19668681.51 "A" "B" 3913495.679 2243127.098
0 "U02684" "U10884" "Credit Card" 908.68 "E" "C" 9924.213 5635.998
0 "U08321" "U12479" "Credit Card" 1885.444 "E" "A" 299893.285 8539655.224
0 "U14513" "U05370" "Cheque" 0.85 "F" "F" 6486.032 4397.763
0 "U00560" "U09752" "Cheque" 6796.138 "F" "C" 3914890.662 7472.298
0 "U00560" "U12621" "Cheque" 42715.574 "F" "A" 3914773.942 2204478.95
0 "U04166" "U00235" "Cheque" 2682.49 "F" "B" 818211.781 15207.826
0 "U04524" "U11850" "Cheque" 2844.13 "B" "D" 17525.894 23891.354
0 "U04638" "U11301" "ACH" 2958.416 "A" "E" 670890.706 2479076.516
0 "U00560" "U08641" "Cheque" 622.76 "A" "A" 3915464.423 1021920.568
0 "U00586" "U07670" "Cheque" 2854960.773 "A" "B" 23478832.655 8662.957
0 "U03654" "U02697" "Cheque" 588.839 "A" "A" 37234253.103 22851099.386
0 "U01012" "U00587" "Cheque" 4356.438 "A" "A" 14606.576 234585.744
0 "U01778" "U00694" "Cheque" 7851.4 "A" "E" 2074294.253 467618.584
0 "U04085" "U07914" "Cheque" 755.55 "A" "B" 11128919.044 13050.01
0 "U06114" "U11263" "Cheque" 27865.08 "A" "A" 928232.72 11216.465
0 "U07649" "U03287" "ACH" 1620.038 "A" "B" 13515.798 41177403.216
0 "U00187" "U05052" "Cheque" 26100611.28 "A" "E" 242426958.725 6840314.472
0 "U00560" "U04412" "Cheque" 97294.01 "A" "B" 3913402.116 616141.599
0 "U01886" "U02434" "Cheque" 1471.95 "A" "B" 46063.533 15246481.21
0 "U00629" "U05374" "Credit Card" 20972.909 "A" "B" 2314344868.609 1039855.991
0 "U01009" "U00587" "ACH" 2084.14 "C" "A" 1944319.255 234669.854
0 "U03343" "U04250" "Cheque" 136.13 "C" "E" 14935.245 6367315.827
0 "U04655" "U05862" "Cheque" 230.58 "C" "B" 21232846.253 123138.11
0 "U04296" "U00587" "ACH" 3685.89 "B" "A" 805826.652 234815.828
0 "U07983" "U03145" "ACH" 1185.231 "A" "B" 203654.772 28786025.383
0 "U00560" "U04950" "Cheque" 227.37 "A" "D" 3915039.226 594250.479
0 "U04688" "U00259" "ACH" 339290.87 "E" "B" 2465531.35 522202.195
0 "U00050" "U01914" "ACH" 4599.77 "E" "A" 697740.8 37809.652
0 "U00519" "U02621" "ACH" 163.6 "B" "E" 1577894.966 86337509.946
0 "U00749" "U04038" "Cheque" 8.42 "B" "D" 423850.554 2465466031.031
0 "U01204" "U01689" "ACH" 2140222.35 "B" "B" 4097082.451 4265812.258
0 "U02657" "U08684" "Cheque" 1969.206 "B" "B" 1477377.077 2993638.754
0 "U04399" "U00587" "Credit Card" 1077.597 "A" "A" 762613.133 235950.949
0 "U03384" "U09937" "Cheque" 15309.29 "A" "B" 41112.027 10308.5
0 "U04193" "U10100" "Cheque" 159.65 "A" "B" 2553.267 1435614.259
0 "U00560" "U01097" "Credit Card" 1502.254 "A" "F" 3914508.315 46226.179
0 "U00560" "U10630" "Cheque" 270.69 "A" "C" 3914243.497 3349.496
0 "U01153" "U04019" "Cheque" 1136.83 "A" "F" 187884.962 4270.757
0 "U03785" "U09779" "ACH" 1790.752 "A" "E" 394472.135 15034.21
0 "U00560" "U08317" "Cheque" 4726.92 "A" "B" 3913287.317 15934.113
0 "U00560" "U10543" "ACH" 1246.411 "A" "A" 3914951.177 52088119.875
0 "U03208" "U01375" "Credit Card" 524438.396 "A" "D" 2687116.259 57694823.399
0 "U05915" "U05916" "Credit Card" 2597.109 "C" "A" 66453516.349 3653951.646
0 "U07625" "U03358" "Cheque" 2300083.06 "A" "D" 5534174.951 960594.58
0 "U13219" "U01263" "Cheque" 0.87 "A" "C" 18671982.579 10543515.416
0 "U02941" "U11134" "Cheque" 1560.45 "A" "B" 33811.352 17768.155
0 "U03158" "U05545" "Cheque" 375351.28 "A" "F" 730946.07 7841169.542
0 "U07424" "U05522" "Cheque" 1184.017 "A" "D" 10358.573 3832693.367
0 "U01013" "U00587" "ACH" 3215.64 "C" "A" 24278.947 235023.96
0 "U01193" "U10933" "Cheque" 12768.13 "C" "E" 6403036.124 649553.113
0 "U02507" "U04972" "Cheque" 511.45 "C" "E" 48663.06 30354.233
0 "U04179" "U01647" "Cheque" 5137.94 "C" "A" 17186751.549 3058388.009
0 "U04899" "U10252" "ACH" 1878.014 "A" "D" 1023853.454 4192360.411
0 "U06668" "U06510" "Cheque" 650.24 "A" "C" 13908.94 94772.038
0 "U04489" "U08925" "Cheque" 8407829.154 "A" "D" 3508733.417 71390.724
0 "U04542" "U05399" "Cheque" 258.36 "A" "A" 595403.316 32843.234
0 "U07649" "U05119" "Cheque" 394.03 "A" "A" 13528.564 101248.827
0 "U08322" "U01429" "ACH" 1321990.27 "A" "A" 3673936.233 256524.142
0 "U10885" "U11733" "Cheque" 27693.415 "D" "C" 193910.836 3629961.32
0 "U00560" "U04951" "Cheque" 6624.59 "D" "A" 3914396.488 28985.763
0 "U03287" "U06133" "Cheque" 1770301.495 "B" "E" 41175873.075 93047.741
0 "U04493" "U01671" "Cheque" 1078.2 "B" "C" 2247118.73 16967.817
0 "U00683" "U09777" "Cheque" 1010.017 "B" "D" 1391818.796 2507.597
0 "U01207" "U04531" "Cheque" 2525.25 "B" "E" 299624.746 4282022.475
0 "U08231" "U06927" "Cheque" 339.71 "F" "F" 1069.284 260443767.419
0 "U02194" "U01248" "Cheque" 2509.79 "F" "C" 157110.3 627369617.575
0 "U03229" "U01361" "Cheque" 15054895.94 "A" "B" 27188384.326 2269696.462
0 "U10092" "U09259" "Cheque" 187.09 "F" "A" 41055.571 54255515.195
0 "U00609" "U00063" "Credit Card" 155376.4 "F" "F" 499323.361 5777332.034
0 "U02931" "U09113" "Cheque" 1308697.701 "F" "D" 1801406.727 33296.042
0 "U07372" "U11319" "Cheque" 58616.95 "B" "B" 1835521.674 14173166.077
0 "U01161" "U04516" "Cheque" 1656.462 "B" "B" 14564.099 17301.075
0 "U03700" "U05890" "Cheque" 122503.781 "C" "E" 184022849.682 1472665.925
0 "U05194" "U08707" "Cheque" 159.42 "C" "B" 904088 4214853.262
0 "U05873" "U01368" "Cheque" 7495.559 "C" "E" 315687.912 12403507.953
0 "U01624" "U01761" "Credit Card" 9213.12 "C" "D" 118172.67 328768.149
0 "U04097" "U05047" "Credit Card" 1101.902 "C" "A" 872056.477 207118155.43
0 "U09010" "U03674" "Credit Card" 48159.866 "A" "E" 172125.592 57992.379
0 "U10072" "U00603" "ACH" 293.561 "A" "B" 26079.829 77500.24
0 "U01374" "U08018" "Cheque" 1389.328 "B" "B" 13732.943 4820.445
0 "U03961" "U08369" "Credit Card" 890.635 "B" "C" 30380.729 47560.693
0 "U01028" "U06713" "Cheque" 233.89 "A" "E" 2257.556 101766.808
0 "U01712" "U07928" "ACH" 7660.018 "A" "E" 361485.646 344241.813
0 "U03618" "U09834" "Cheque" 75.55 "A" "B" 10242872.339 3044.357
0 "U06329" "U12112" "Cheque" 3023.49 "A" "A" 66210.701 3749849.2
0 "U06559" "U01924" "Cheque" 6159.684 "A" "E" 1063191.584 2558237408.228
1 "U04247" "U01559" "ACH" 3974.806 "A" "E" 143494.683 1135480.696
0 "U00560" "U04413" "Cheque" 2078.676 "A" "E" 3915889.935 1463369.341
0 "U00560" "U06121" "Cheque" 1291.77 "A" "F" 3914316 58285.505
0 "U06397" "U10089" "Cheque" 96.79 "E" "A" 13602.579 244498.416
0 "U18132" "U06023" "Cheque" 99061.17 "B" "B" 695568.065 1307223.824
0 "U00560" "U12622" "Cheque" 8730.069 "B" "B" 3914628.171 10344.109
0 "U00646" "U02265" "Cheque" 2688.23 "B" "E" 1822335.446 422884.555
0 "U01151" "U11093" "Cheque" 2752.346 "B" "B" 305037.202 881.361
0 "U03979" "U04026" "Cheque" 261.07 "B" "B" 649239.019 894204246.081
0 "U04034" "U04403" "Cheque" 19239.383 "B" "E" 229670.081 490276.318
0 "U06829" "U05299" "ACH" 5314.4 "E" "E" 38652.604 977281.371
0 "U14321" "U00468" "ACH" 0.27 "B" "B" 1563259.143 63880.039
0 "U04478" "U00085" "Cheque" 1436.907 "B" "A" 360444.572 418590.54
0 "U04833" "U06572" "Credit Card" 266036.574 "B" "A" 5654343.916 626897.758
0 "U06271" "U03337" "Cheque" 2159.17 "E" "A" 1085191.854 507097.457
0 "U07384" "U09576" "Cheque" 1961.829 "E" "B" 24608.008 116869.626
0 "U04639" "U07403" "Cheque" 191.09 "A" "A" 2040648.205 28467.638
0 "U07740" "U10400" "Cheque" 590.31 "A" "D" 576588.146 934.305
0 "U08140" "U11160" "Cheque" 692800.58 "B" "D" 1262690.515 2932638.009
0 "U01199" "U06805" "Cheque" 10002.38 "B" "C" 716279.055 95672.561
0 "U03129" "U09002" "Cheque" 2894.685 "B" "B" 233254.177 29572.874
0 "U03217" "U07342" "Cheque" 9034.68 "B" "A" 36202.168 139033.282
0 "U00820" "U02254" "Cheque" 325.55 "B" "B" 2204660.015 346016.185
0 "U02753" "U06607" "Cheque" 5396.44 "B" "E" 162110.887 8825.958
0 "U03048" "U00990" "Cheque" 1256.16 "F" "F" 65964.781 28151459.878
0 "U03356" "U09643" "Cheque" 9134.38 "F" "B" 344671.081 522802.67
0 "U04247" "U08391" "Credit Card" 31007.216 "F" "C" 144122.095 2817322.554
0 "U00062" "U03133" "Cheque" 4059.45 "F" "F" 24995.018 94808570.121
0 "U04451" "U10570" "Cheque" 48894.51 "B" "A" 158373.449 2936660.221
0 "U04694" "U12687" "ACH" 2318.492 "B" "D" 258442.015 341068.122
0 "U11617" "U10080" "Cheque" 333.81 "B" "E" 12341.436 8441.604
0 "U00560" "U05772" "Cheque" 96108.832 "B" "A" 3913822.23 3122.379
0 "U01396" "U00340" "Cheque" 429.96 "B" "F" 1661341.333 832761.627
0 "U06215" "U00393" "Cheque" 6246.759 "D" "F" 18956709.454 172749.359
0 "U00560" "U07598" "Cheque" 650.78 "D" "E" 3915215.912 27971956.873
0 "U00740" "U04623" "Cheque" 12365.53 "D" "B" 110429955.894 129769.073
0 "U03161" "U00845" "Cheque" 8005.7 "D" "A" 131323.936 3563633.511
0 "U00083" "U04053" "Cheque" 12100.44 "D" "D" 7754088.519 6835.506
0 "U00560" "U02123" "Cheque" 2344.74 "D" "B" 3915312.635 5303779.631
0 "U02854" "U05600" "ACH" 1348.9 "D" "B" 6449.996 7923.441
0 "U11883" "U10459" "Cheque" 19757.658 "E" "C" 139117.847 2231517.809
0 "U18173" "U03814" "Cheque" 1475.879 "B" "F" 63192.814 379880.516
0 "U01014" "U00968" "Cheque" 7567.615 "E" "D" 27417.324 558620.773
0 "U02701" "U03183" "ACH" 2085.985 "C" "D" 87190748.081 236133.609
0 "U03193" "U11325" "ACH" 2738.321 "C" "A" 317908.555 3328715.365
0 "U05065" "U10650" "Cheque" 692.12 "B" "B" 2501477.576 1762380.905
0 "U00273" "U05475" "ACH" 2588.884 "B" "A" 418640.184 20773.012
0 "U00826" "U09134" "ACH" 6156.041 "C" "A" 18742.534 242852.194
0 "U01645" "U12674" "Cheque" 3810.47 "C" "D" 493634.871 13522.828
0 "U04070" "U01835" "Cheque" 136.19 "C" "C" 11772818.612 1306512195.619
0 "U00226" "U03605" "Credit Card" 2020.422 "A" "C" 28357.45 126530880.058
0 "U00560" "U05771" "Cheque" 1675.861 "A" "D" 3914626.517 555800196.426
0 "U00560" "U12661" "ACH" 770.812 "A" "B" 3915820.405 34278744.276
0 "U02699" "U07692" "Cheque" 206.07 "A" "B" 21814214.051 189973.332
0 "U05290" "U05390" "Cheque" 23362.842 "A" "A" 26779746.807 166341.34
0 "U10946" "U11418" "Cheque" 7576.63 "B" "B" 5292706.597 454234952.414
0 "U00714" "U01652" "Cheque" 515.83 "B" "A" 476817.981 64287.629
0 "U02161" "U12189" "Wire" 7262.632 "F" "B" 28477.985 11416.914
0 "U02507" "U09065" "Wire" 2865.72 "F" "E" 48356.74 12471.179
0 "U04563" "U00655" "Credit Card" 88.63 "F" "E" 155517.085 16147.447
0 "U06171" "U01308" "ACH" 58799.116 "F" "B" 4570347.036 3123012.669
0 "U06307" "U03014" "Cheque" 1595.296 "F" "C" 275128.55 4462535.614
0 "U10048" "U12594" "Cheque" 105890.235 "F" "B" 364935.036 586332.398
0 "U03776" "U11961" "Cheque" 496.17 "E" "B" 418132.722 3803572.951
0 "U05198" "U09102" "Cheque" 3579.233 "E" "A" 8468281.948 23343.682
0 "U05693" "U09322" "Cheque" 72181.32 "A" "B" 89991.85 3668.551
0 "U07701" "U08338" "Wire" 4758.143 "A" "D" 426603.796 815290.549
0 "U11299" "U07578" "Credit Card" 1101092.929 "B" "B" 9193534.409 38726.795
0 "U00146" "U01711" "Cheque" 3532.55 "B" "E" 59415.408 14051.053
0 "U01697" "U02283" "Cheque" 2670.14 "B" "D" 182557.517 93209.239
0 "U09891" "U05177" "Cheque" 5120.91 "E" "F" 1244801.17 266990.187
0 "U02237" "U00125" "Credit Card" 1193.104 "E" "C" 37233.625 4270527378.803
0 "U05811" "U02897" "ACH" 4754.16 "B" "D" 41157.016 8049856.203
0 "U06380" "U12779" "Cheque" 10.26 "B" "E" 1191243.652 3835972.472
0 "U16318" "U12009" "Cheque" 0.94 "F" "D" 7158.41 8668.248
0 "U00118" "U03560" "Cheque" 26019.889 "F" "F" 578713433.761 651497926.428
0 "U00560" "U00579" "Cheque" 61376.001 "F" "A" 3914743.836 91864.332
0 "U01227" "U03988" "Cheque" 569.4 "F" "B" 9037.115 412870.583
0 "U00560" "U08895" "Cash" 9621.25 "F" "C" 3914968.326 62006999.798
0 "U00672" "U02110" "Cheque" 1887.211 "F" "F" 1094252.693 324662.343
0 "U01632" "U02362" "ACH" 3960.78 "A" "B" 67767953.24 20344.913
0 "U00560" "U03940" "Cheque" 4292.832 "A" "D" 3914187.503 9742.525
0 "U02841" "U11255" "Cheque" 412.31 "A" "E" 9064.095 3217055.003
0 "U06792" "U09102" "Cheque" 1667.094 "A" "A" 705077.085 23952.3
0 "U12674" "U08086" "Credit Card" 1934.954 "A" "C" 13489.393 753441.229
0 "U04560" "U07345" "Cheque" 746.944 "A" "E" 278057.559 3833.928
0 "U08701" "U09909" "Cheque" 5154.043 "A" "B" 62760.344 80438.786
0 "U00241" "U00745" "ACH" 8376.665 "B" "E" 3057191.789 51698678.708
0 "U00560" "U02124" "Cheque" 1178.029 "B" "D" 3913788.599 23192248.859
0 "U00634" "U00076" "Cheque" 832.29 "B" "B" 12990215.776 171249.486
0 "U01106" "U08887" "Cheque" 5346.67 "D" "B" 9535683.842 401372.377
0 "U10086" "U06941" "ACH" 5748.19 "C" "B" 28608.71 9842010.042
0 "U18098" "U11933" "Cheque" 282.38 "B" "B" 2669.732 7337.759
0 "U00048" "U02721" "Cheque" 588.228 "B" "F" 161778603.778 1301104.185
0 "U00596" "U01172" "Cheque" 27808.18 "B" "E" 2178047.014 30354.414
0 "U02181" "U01223" "ACH" 2599.227 "B" "E" 40946.427 236742.825
0 "U03151" "U02880" "Cheque" 20370.31 "B" "A" 587297.555 812062.188
0 "U12400" "U09225" "Cheque" 391.06 "B" "B" 6881.322 75487.458
0 "U00048" "U11854" "Cash" 9241.78 "B" "D" 161776645.753 2616634.259
0 "U00560" "U07901" "Cheque" 1665.9 "B" "E" 3914359.097 217708.605
0 "U00560" "U10043" "Cheque" 1173.36 "B" "C" 3915137.615 72668.378
0 "U00685" "U04577" "Credit Card" 3486.675 "B" "E" 54947009.814 685737.274
0 "U05623" "U08281" "ACH" 2764.122 "A" "B" 20129.195 15917.379
0 "U11431" "U07113" "Cheque" 52945.55 "C" "A" 187751.299 1993175.901
0 "U11916" "U11139" "Cheque" 1866.308 "B" "A" 1243081.007 1482.108
0 "U18089" "U07982" "Cheque" 2792.391 "B" "D" 20706.367 1804.498
0 "U00629" "U03975" "Cheque" 4090.035 "B" "A" 2314345849.212 1459415.332
0 "U00868" "U01380" "Cheque" 983.91 "B" "E" 25248851.414 575297.578
0 "U01429" "U09864" "Credit Card" 2418.198 "B" "C" 259350.414 15341.995
0 "U04157" "U03298" "Cheque" 2464.17 "B" "B" 24904.897 28403901.182
0 "U05826" "U00878" "Cheque" 36829677.68 "A" "B" 52660845.996 4640636.311
0 "U16258" "U08633" "Cheque" 13632.988 "E" "C" 1977159.523 5135743.603
0 "U00560" "U02125" "Credit Card" 6830.62 "E" "B" 3914858.147 60137.664
0 "U00923" "U11339" "Cheque" 2791.97 "E" "B" 22841473.066 383403.365
0 "U03193" "U09449" "Cheque" 378053.58 "E" "B" 318090.77 3070653.311
0 "U07629" "U05493" "Credit Card" 15491.819 "E" "C" 4818999.324 1439319.019
0 "U03975" "U06541" "Cheque" 1314.412 "A" "B" 1460050.445 15786075.323
0 "U05378" "U01453" "Cheque" 10193.247 "A" "B" 3700380.15 13150.693
0 "U09916" "U02988" "Cheque" 39.48 "B" "A" 368982.148 4496404.359
0 "U00560" "U04952" "Cheque" 1923.48 "B" "E" 3914125.197 19848.979
0 "U00766" "U02757" "Cheque" 20031.266 "E" "D" 2341435.263 775888.062
0 "U01760" "U03591" "ACH" 305.53 "E" "A" 1477438.335 18774626.714
0 "U08897" "U06184" "Cheque" 8311.271 "E" "A" 764681.512 589667.453
0 "U00560" "U03941" "Credit Card" 466.789 "E" "D" 3914436.286 388539.358
0 "U02406" "U08994" "Cash" 12444.975 "E" "B" 34972.748 17829.765
0 "U03554" "U04129" "Cheque" 215.977 "E" "F" 6911606.483 888075.389
0 "U00076" "U00695" "Cheque" 4390.05 "E" "A" 172902.485 10126044.06
0 "U04233" "U03767" "Cheque" 1191.51 "E" "B" 391044.294 284017.959
0 "U07146" "U11801" "Cheque" 33901.31 "A" "F" 120331.805 1322044.32
0 "U13151" "U03851" "ACH" 4498.835 "E" "D" 1401812.847 2190152.096
0 "U02325" "U06817" "ACH" 163740.956 "E" "A" 10034248.567 370283.256
0 "U03244" "U11268" "Cheque" 830.443 "C" "E" 16295.263 1771090.361
0 "U04687" "U02476" "Cheque" 146.01 "C" "C" 6163141.656 3355887.995
0 "U00791" "U03270" "Cheque" 47.49 "A" "D" 60643080.834 4630998.165
0 "U02252" "U05435" "Cheque" 2338.686 "A" "E" 67241.237 6912.712
0 "U04842" "U08538" "Cheque" 2644294.25 "F" "B" 11901536.781 86666.109
0 "U05439" "U06584" "Cheque" 41.62 "F" "E" 74470.857 13764.543
0 "U11459" "U10809" "Cheque" 249790.864 "B" "F" 1494457.855 259246.165
0 "U00132" "U03587" "Cheque" 2147.3 "B" "A" 6691797.633 2957293.204
0 "U00950" "U04703" "Cheque" 1235.44 "B" "E" 90481.364 1426951.908
0 "U02415" "U09867" "Cheque" 8295.014 "B" "D" 30918076.007 4383064.254
0 "U05046" "U12491" "Cheque" 723.33 "C" "A" 34024.535 3836.822
0 "U05529" "U07218" "Cheque" 361565.073 "C" "B" 257446.835 7187.81
0 "U01755" "U06556" "Cheque" 151.72 "C" "E" 1093586.867 121541.408
0 "U05889" "U09005" "Cheque" 20649.29 "E" "D" 145459.397 39442.592
0 "U06849" "U08534" "Credit Card" 4725.81 "E" "A" 28131.757 33728906.979
0 "U07558" "U09359" "ACH" 4080.148 "C" "C" 16031.659 34758.832
0 "U02175" "U00625" "Cheque" 4604.586 "C" "B" 15137486.991 200643.627
0 "U04394" "U00330" "Cheque" 140.1 "C" "A" 6791685.03 11777.529
0 "U01644" "U11879" "Cheque" 122.41 "C" "A" 53954.597 8927625.872
0 "U01715" "U05449" "ACH" 1892.889 "C" "A" 4406791.887 44414059.709
0 "U03526" "U01862" "Cheque" 1329.55 "C" "B" 1044136.872 81703.61
0 "U18115" "U11005" "Cheque" 15864.61 "C" "A" 111930.511 6561.493
0 "U00094" "U10941" "Cheque" 153.41 "C" "E" 3283758.27 1174989.426
0 "U00560" "U09231" "Cheque" 332249.132 "C" "B" 3915565.442 2518095.129
0 "U01632" "U03162" "Cheque" 1085.96 "C" "D" 67768074.555 347841.758
0 "U04070" "U05051" "Cheque" 20550.9 "C" "C" 11772653.989 5161435.249
0 "U05806" "U07960" "Cheque" 395.05 "F" "F" 1538251.088 9791632.263
0 "U07998" "U05200" "Cheque" 14296.25 "B" "E" 101223.345 49000.856
0 "U09873" "U06941" "ACH" 3937.106 "D" "B" 392226.012 9840145.813
0 "U00059" "U02704" "Cheque" 102.47 "D" "B" 140737.499 363351.228
0 "U00226" "U02256" "Cheque" 8112 "D" "B" 28635.976 453166.889
0 "U01736" "U07651" "ACH" 5802.576 "D" "B" 1525083.166 666669.034
0 "U04775" "U08179" "Cheque" 2453.773 "D" "B" 16956.505 5734082.039
0 "U00248" "U04641" "Cheque" 244115.86 "D" "D" 820897.289 4488362.846
0 "U00560" "U12185" "Cheque" 276.08 "D" "F" 3913761.851 1489842.381
0 "U00681" "U00691" "Cash" 4821.998 "D" "B" 28122.969 800733.957
0 "U00738" "U00337" "Cheque" 986.98 "A" "D" 1219003.802 7871.923
0 "U02167" "U00106" "Cheque" 90861.3 "A" "D" 157296064.553 5461987.042
0 "U06940" "U06941" "ACH" 3227.28 "D" "B" 63708101.427 9841130.247
0 "U09453" "U03758" "Cheque" 1997.341 "D" "B" 73816.789 596833.294
0 "U16866" "U10148" "ACH" 7005.61 "D" "D" 28619.188 13356.763
0 "U00001" "U00639" "Cheque" 122.15 "D" "E" 2422892.654 11602307.358
0 "U00644" "U02657" "Cheque" 984.76 "D" "A" 38815387.313 1478035.758
0 "U04433" "U04959" "Credit Card" 8235.709 "E" "E" 126371.866 538522.251
0 "U05007" "U09051" "Cheque" 35237.83 "E" "A" 3174611904.365 10181896.759
0 "U07969" "U09630" "Cheque" 73140.08 "E" "B" 897328.352 2473638.048
0 "U01641" "U12227" "Cheque" 32824.19 "E" "A" 120944.145 3529026.529
0 "U04085" "U08385" "Cheque" 2773.07 "E" "E" 11127180.782 14356480.934
0 "U04801" "U07942" "Cheque" 150437.495 "E" "B" 554033.287 1069618.599
0 "U06569" "U05947" "Cheque" 1646.81 "E" "F" 22639165.85 497032.677
0 "U07377" "U02477" "Credit Card" 287.09 "A" "A" 19108361.808 29147.947
0 "U08023" "U06941" "Cheque" 6092.058 "A" "B" 1953905.713 9840086.956
0 "U03973" "U00244" "Cheque" 22937.835 "A" "B" 69620107.793 11185790.394
0 "U04394" "U10089" "Cheque" 14104.377 "A" "A" 6789418.622 245760.656
0 "U04464" "U09244" "Cheque" 7478.43 "A" "B" 48069.878 2500965.139
0 "U08374" "U03323" "Cheque" 41965.7 "D" "A" 92373.367 22671.6
0 "U09589" "U08187" "ACH" 305386.556 "E" "B" 765669.309 2223790.865
0 "U00560" "U04414" "Cheque" 2384.202 "E" "A" 3913206.306 44214.39
0 "U02702" "U02866" "Cheque" 1487.744 "D" "A" 8677.113 1537328.169
0 "U08477" "U12486" "Cheque" 2664.742 "D" "E" 24085.786 9497.765
0 "U10105" "U01297" "Cheque" 561.014 "E" "A" 734373.285 978080.594
0 "U10279" "U05623" "Cheque" 1319.865 "E" "A" 732990.322 20116.906
0 "U10951" "U09359" "Credit Card" 5055.409 "E" "C" 60952.124 36073.595
0 "U00560" "U01098" "Cheque" 213.2 "E" "C" 3913852.168 414590790.039
0 "U00560" "U05345" "ACH" 679.577 "E" "B" 3913706.304 817617.613
0 "U01755" "U05458" "Cheque" 96752.813 "E" "A" 1093421.916 905900.782
0 "U06602" "U02944" "Cheque" 4949.99 "E" "F" 695519.756 13268.066
0 "U08917" "U07844" "Cheque" 88.51 "B" "A" 247579034.84 23701152.827
0 "U00560" "U00581" "Cheque" 699.049 "B" "A" 3914875.364 2370431.137
0 "U00729" "U10374" "Cheque" 9596.34 "B" "F" 488805.66 18346056.941
0 "U02399" "U05021" "Cheque" 56908.9 "B" "B" 25466285.038 12218.356
0 "U04445" "U07109" "Cheque" 1569.72 "B" "E" 124242.011 20155.291
0 "U06634" "U02663" "Cheque" 1503.288 "B" "A" 69147.27 244045.565
0 "U07397" "U11135" "Credit Card" 672.61 "B" "E" 12988.288 1059505.551
0 "U07785" "U06420" "Cheque" 12072781.62 "E" "E" 44916332.101 356845100.833
0 "U09619" "U02000" "Cheque" 2489.597 "D" "F" 176220.141 16793.612
0 "U00560" "U04415" "Cheque" 3434.292 "D" "A" 3913272.477 351242.487
0 "U02203" "U05825" "Cheque" 1625.284 "D" "B" 468669.688 1564663.705
0 "U02204" "U01192" "Credit Card" 697.72 "D" "E" 955073.756 24561.935
0 "U02728" "U05414" "Cheque" 670.85 "D" "B" 26041325.122 101051.989
0 "U04516" "U01673" "Cheque" 1317.66 "D" "B" 17975.333 121789.592
0 "U06196" "U04685" "Cheque" 82.06 "D" "E" 8647.389 1482164.495
0 "U00560" "U08318" "Cheque" 6936.253 "D" "A" 3914147.724 1693900810.684
0 "U01350" "U01395" "ACH" 2296.233 "A" "F" 1181356.529 437681.386
0 "U01669" "U03980" "Cheque" 11649.478 "A" "A" 188821.788 3010234.203
0 "U01170" "U01170" "Cheque" 1010.992 "A" "F" 9734763.212 9733570.347
0 "U01882" "U04155" "Cheque" 78288.46 "A" "B" 534276.523 531576.267
0 "U02115" "U00276" "Credit Card" 24067.193 "A" "B" 155737.496 534034077.209
0 "U02733" "U03158" "Cheque" 3886.61 "E" "B" 25812.046 730831.686
0 "U13982" "U00873" "ACH" 22585.811 "F" "B" 159522.842 318165441.718
0 "U05190" "U03016" "ACH" 2810.519 "F" "F" 46129.479 37967.773
0 "U12110" "U08366" "Cash" 1522.443 "F" "E" 11151.649 1131988.55
0 "U00560" "U05346" "Cheque" 7857.677 "F" "D" 3915035.639 3438031.57
0 "U02181" "U00148" "ACH" 11096.142 "F" "A" 38848.96 8010768.298
0 "U04588" "U06121" "Credit Card" 3543.523 "F" "F" 832727.927 57002.723
0 "U06298" "U09450" "Cheque" 1446.245 "B" "F" 468164.728 18791180.034
0 "U11894" "U11617" "Cheque" 6116.12 "A" "B" 44006.127 12594.195
0 "U06275" "U10953" "Cheque" 19534.654 "A" "A" 137196.723 2470794.297
0 "U06301" "U05899" "Cheque" 8511.392 "A" "E" 35901.34 54493936.619
0 "U10393" "U11367" "Cheque" 1476.656 "A" "F" 9561.11 2516414.327
0 "U11672" "U01536" "Cheque" 11409.415 "A" "B" 235189.665 2392002.26
0 "U00179" "U01267" "Cheque" 1936.302 "A" "B" 535581.084 319079.48
